Gene,GeneID,alphaTC,3T3,MDCT,AML12,B16F10,BW51473,C8D1A,EML6,LL2,N1E115,NE_4C,J774A,EML
Lrat,ENSMUSG00000028003.6,0,0,0,0,0.058637,0.012413,0,0,0.013277,0,0.166086,0,0
Lratd1,ENSMUSG00000020607.7,45.6644,0,0,1.65126,0,1.0865,0,0,0.086103,0,0,0,0
Lratd2,ENSMUSG00000072568.4,0.026699,6.47795,15.1649,8.86791,9.7132,0.370244,2.10706,0.620444,1.09402,9.66075,2.48895,11.0264,0.620444
Lrba,ENSMUSG00000028080.16,11.6823,1.54726,17.7414,9.05105,11.4704,15.9844,10.5632,10.8373,2.11989,6.84333,8.86349,4.8461,10.8373
Lrch1,ENSMUSG00000068015.8,8.5896,7.47563,12.4678,6.76255,5.20905,7.57407,6.92097,7.30551,1.21514,0.133881,1.63824,9.50016,7.30551
Lrch2,ENSMUSG00000031290.14,1.96515,0,0.055905,0,0,0,0,0,2.48399,5.10269,3.58141,0,0
Lrch3,ENSMUSG00000022801.13,16.2351,11.7744,23.5735,7.48018,25.7226,13.8278,18.6002,17.1658,12.4322,21.3246,8.86366,8.31071,17.1658
Lrch4,ENSMUSG00000093445.7,11.0836,13.0327,25.9185,10.8859,22.7345,33.178,10.8798,47.1564,11.5074,13.882,9.95443,45.5118,47.1564
Lrcol1,ENSMUSG00000072754.9,0,0,0,0,0,0,0,0,0,0,0.556526,0,0
Lrfn1,ENSMUSG00000030600.15,2.30269,2.43829,2.61726,0.02144,0.832716,0.112043,0,1.13121,0.472425,2.69876,4.88496,2.81345,1.13121
Lrfn2,ENSMUSG00000040490.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrfn3,ENSMUSG00000036957.8,9.03532,8.02664,4.8928,5.30519,0,0,3.82004,0,1.98074,5.07614,2.60707,0,0
Lrfn4,ENSMUSG00000045045.7,17.5895,26.1402,27.8208,0,3.96982,1.66027,16.8818,7.71266,15.6045,3.74946,18.8226,2.25089,7.71266
Lrfn5,ENSMUSG00000035653.16,5.57597,0,0,0,0,0,0,0,0,0,0.062233,0,0
Lrg1,ENSMUSG00000037095.8,0,0.062381,0,0.199719,0,0,0,0,0.055373,0,0,0,0
Lrguk,ENSMUSG00000056215.13,1.31908,0.114292,0.285388,0.030103,2.01795,0.249444,0.107474,0.222956,0.289989,0.658208,1.36966,0.158403,0.222956
Lrif1,ENSMUSG00000056260.15,20.668,11.1225,18.2491,16.4456,17.5095,33.0261,15.0486,9.67131,10.0267,14.0936,20.5833,16.3423,9.67131
Lrig1,ENSMUSG00000030029.14,0.745754,62.9822,21.8516,20.5057,0.032541,15.9792,19.1535,0,118.373,21.414,7.93891,0,0
Lrig2,ENSMUSG00000032913.13,7.15419,7.93841,10.9939,5.3635,7.81849,8.68276,8.24015,7.69673,6.79401,15.2518,10.9058,3.77092,7.69673
Lrig3,ENSMUSG00000020105.9,0,42.098,15.4773,0.595547,1.56785,0,8.05271,0,2.99062,0,7.14195,1.85027,0
Lrit1,ENSMUSG00000041044.9,0,0,0,0,0.018251,0,0,0,0,0,0,0,0
Lrit2,ENSMUSG00000043418.4,0,0,0,0,0.028938,0,0,0,0,0,0,0,0
Lrit3,ENSMUSG00000093865.7,0,0,0,0,0,0,0.045489,0,0,0,0,0,0
Lrmda,ENSMUSG00000063458.13,1.25647,0,0,2.65252,0,0,0.239824,21.7294,0,0,0.096598,15.5944,21.7294
Lrmp,ENSMUSG00000030263.13,0,0,0,0,0.141105,52.244,0,39.2794,0,0.653649,0,67.3491,39.2794
Lrp1,ENSMUSG00000040249.15,2.21679,124.715,20.8481,1.07516,12.3561,0.008738,59.9368,0.017776,22.3105,7.77507,14.0011,99.5052,0.017776
Lrp10,ENSMUSG00000022175.9,8.32153,53.5892,54.0871,48.9772,35.2581,47.299,30.1048,38.6732,36.4361,20.4736,18.1073,46.5619,38.6732
Lrp11,ENSMUSG00000019796.12,111.147,7.8575,8.20769,12.1163,15.8209,2.69903,8.64289,2.40695,5.32512,138.113,19.1838,3.31619,2.40695
Lrp12,ENSMUSG00000022305.13,15.1717,12.7198,19.7313,1.37023,18.3773,9.90859,18.3627,9.93162,13.2038,21.5544,6.43407,41.1648,9.93162
Lrp1b,ENSMUSG00000049252.17,0.004472,0,0,0,0,0,0,0,0,0.006805,0.007221,0,0
Lrp2,ENSMUSG00000027070.14,0.018865,0.055501,13.9932,0,0.186112,0,0.828108,0,0.151939,0,15.7604,0.010451,0
Lrp2bp,ENSMUSG00000031637.13,0,0,0,0.336791,0,0.07347,0,0,0,0.326077,0.532532,0,0
Lrp3,ENSMUSG00000001802.16,24.1303,0,0,0.521452,0.102281,0,0.262662,0,0.854281,0,4.32531,0,0
Lrp4,ENSMUSG00000027253.15,0,0.403509,1.24127,0,1.91626,0.066327,7.9159,0.010557,0.427601,0.507939,5.7476,0.552322,0.010557
Lrp5,ENSMUSG00000024913.16,0,64.46,38.3712,36.4828,15.701,0,18.6785,16.4795,29.5479,8.81701,40.985,16.8257,16.4795
Lrp6,ENSMUSG00000030201.15,19.1037,29.4967,22.9879,24.5258,22.0996,8.84881,15.124,13.2487,16.7728,14.2046,26.1495,11.0524,13.2487
Lrp8,ENSMUSG00000028613.15,30.1418,2.34251,10.1298,7.3392,1.39715,14.9242,14.6627,24.4922,7.962,10.5079,3.85135,5.71664,24.4922
Lrpap1,ENSMUSG00000029103.16,31.9449,64.5362,45.7671,10.3345,30.2742,24.7368,26.9666,29.9968,20.603,28.5099,111.552,55.8303,29.9968
Lrpprc,ENSMUSG00000024120.12,161.021,34.0855,57.0276,41.7798,41.0465,56.2426,43.4848,48.3529,47.6102,40.6216,75.9743,24.0751,48.3529
Lrr1,ENSMUSG00000034883.9,15.326,1.8054,14.6421,3.76187,4.32904,12.8511,3.08946,15.2476,5.34031,2.30469,4.16324,10.666,15.2476
Lrrc1,ENSMUSG00000032352.16,2.91492,2.89363,13.3687,17.4482,11.0399,1.63989,11.7036,11.3794,4.81952,4.07814,19.53,3.74309,11.3794
Lrrc10,ENSMUSG00000060187.4,0,0,0,0,0,0.051551,0,0,0,0,0,0,0
Lrrc10b,ENSMUSG00000090291.3,157.225,0,0.274517,0,0,0,0,0,0.106565,0.034774,0.184758,0,0
Lrrc14,ENSMUSG00000033728.14,14.72,20.6989,19.926,15.8,18.8643,8.78135,10.657,15.8395,15.0183,16.082,3.9545,9.83312,15.8395
Lrrc14b,ENSMUSG00000021579.4,1.00684,0.116457,0.443867,0,0.651722,0.17438,0.15989,0.218931,0.0246,0.107456,0.193481,0.261588,0.218931
Lrrc15,ENSMUSG00000052316.9,0,0.030281,0.051369,0,0.118126,0,0,0,0.576149,0.170316,0.041775,0,0
Lrrc17,ENSMUSG00000039883.5,15.1216,24.7521,17.6078,0.406167,57.2087,25.1392,108.468,0.206535,33.6235,75.3477,8.62127,43.3566,0.206535
Lrrc18,ENSMUSG00000041673.12,0.179939,0,0,0,0,0,0,0,0,0.189647,1.0949,0,0
Lrrc19,ENSMUSG00000049799.13,0,0,0,0.04752,0,0,0,0,0,0,0,0,0
Lrrc2,ENSMUSG00000032495.8,1.34398,0.362881,0.875936,0.251427,0.717909,1.05086,1.23058,0.83944,0.593226,1.75515,3.59831,0.284449,0.83944
Lrrc20,ENSMUSG00000037151.8,13.6052,5.48388,21.6854,14.3586,13.7575,12.2546,11.153,7.77429,9.802,7.07643,7.538,10.0641,7.77429
Lrrc23,ENSMUSG00000030125.11,0.165198,0.060636,0.606695,0.047558,1.00507,2.59243,0,0.25096,0.108161,0.053168,0.336464,0.062553,0.25096
Lrrc24,ENSMUSG00000033707.9,19.6265,0.48775,0.253316,0.285529,0.504707,0.334389,0,0.188489,0.039585,13.6986,0.164767,0.045945,0.188489
Lrrc25,ENSMUSG00000049988.5,0.60602,0.267702,0.526243,0.129551,0.594402,0.222083,0.260196,0.237899,0.395758,1.03997,0.377661,85.7977,0.237899
Lrrc26,ENSMUSG00000026961.6,0,0.075551,0,0.182747,0,0,0,0,0,0,0,0,0
Lrrc27,ENSMUSG00000015980.14,8.69572,6.7304,2.2787,4.07755,12.501,12.4608,3.70196,1.31373,1.55965,6.219,4.66293,7.42283,1.31373
Lrrc28,ENSMUSG00000030556.13,4.5791,3.8232,5.04437,5.88836,6.78812,5.25624,3.1447,2.4932,2.33968,2.94713,3.97263,4.06857,2.4932
Lrrc29,ENSMUSG00000041679.9,0.757898,0.06682,0.868883,0.385959,0.954034,0.815061,1.23343,0.518697,0.88319,0.110365,0.662171,0.861386,0.518697
Lrrc3,ENSMUSG00000051652.4,0.37678,0.170691,3.01321,0.128688,0.198868,0.38904,0.196036,0.435022,0.155947,17.7408,3.30753,2.38494,0.435022
Lrrc30,ENSMUSG00000073375.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrrc31,ENSMUSG00000074653.10,0.04619,0,0,0.0199,0,0.020668,0,0.052526,0,0.043219,0,0,0.052526
Lrrc32,ENSMUSG00000090958.2,0,0.128023,0.820347,0.103402,0.542005,0.05306,0,0,1.23703,0.619614,0,0.021881,0
Lrrc34,ENSMUSG00000027702.7,0,0,0,0,0,0,0.160037,0,0.039884,0,1.24892,0,0
Lrrc36,ENSMUSG00000054320.16,0,0,0,0,0,0,0.030939,0,0.035911,0.793957,0.037357,0,0
Lrrc37a,ENSMUSG00000078632.4,0,0,0,0,0,0,0,0,0,0,0.014649,0,0
Lrrc38,ENSMUSG00000028584.3,0,0,0,0,0,0,0,0,0,0,0.398519,0,0
Lrrc39,ENSMUSG00000027961.7,0.099,0.033257,0.21315,0.311081,0.026867,0.042085,0.621083,0.681951,0.119103,0.131356,0.078328,0.139006,0.681951
Lrrc3b,ENSMUSG00000045201.6,0,0,0,0,0,0.102314,0,0,0,0,1.38645,0,0
Lrrc3c,ENSMUSG00000086545.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrrc4,ENSMUSG00000049939.6,1.45639,0,0,0,0,0,0.474473,0,0,0,0.291668,0,0
Lrrc40,ENSMUSG00000063052.9,10.2011,6.02711,11.7853,3.75194,3.5793,2.09374,2.19886,3.71138,4.03247,2.9914,11.5248,4.21404,3.71138
Lrrc41,ENSMUSG00000028703.14,33.8528,40.6909,37.5766,21.2304,29.7802,16.3662,46.0797,48.9849,35.5463,22.3061,27.277,22.1001,48.9849
Lrrc42,ENSMUSG00000028617.10,32.5253,51.4203,52.8803,26.8572,24.7271,64.8059,42.6005,2.07054,36.5739,40.071,66.5674,22.0238,2.07054
Lrrc43,ENSMUSG00000063409.12,0,0,0,0,0.082123,0,0,0,0,0.072817,0,0,0
Lrrc45,ENSMUSG00000025145.13,17.8046,8.24577,24.4304,9.46857,14.5438,4.24007,15.4305,15.8049,21.1651,8.37441,11.5869,16.7359,15.8049
Lrrc46,ENSMUSG00000020878.6,0.866763,2.2011,2.39249,0.424025,1.84401,0.055008,1.02011,0.435703,0.634553,0.115082,0.915504,0,0.435703
Lrrc47,ENSMUSG00000029028.14,53.3182,19.6342,29.3659,16.1543,16.0038,45.217,20.7504,38.0642,23.1532,35.4578,14.6032,16.3843,38.0642
Lrrc49,ENSMUSG00000047766.15,12.2854,10.5705,17.2421,3.89459,10.4215,0.56361,10.9025,0.151271,10.2071,5.79696,4.81913,2.83865,0.151271
Lrrc4b,ENSMUSG00000047085.14,1.05461,0.091049,0,0,7.19075,0.22599,9.2627,0.306763,0,3.23839,0.73158,0,0.306763
Lrrc4c,ENSMUSG00000050587.14,0,0.07868,0,0,0,0,0.023259,0,0.023205,0.081061,0.072374,0,0
Lrrc51,ENSMUSG00000064307.13,6.30411,3.41754,8.07187,2.96793,12.5193,26.5484,9.53226,2.77055,3.41313,12.7959,31.4342,2.34051,2.77055
Lrrc52,ENSMUSG00000040485.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrrc55,ENSMUSG00000075224.10,0,0,0,0,0,0.017478,0.025236,0,0,3.09528,0.078519,0,0
Lrrc56,ENSMUSG00000038637.15,3.85798,1.96595,7.61983,1.8881,1.08241,1.46942,0.144194,2.64975,1.51387,1.2,1.84384,1.46157,2.64975
Lrrc57,ENSMUSG00000027286.16,20.5866,7.39339,16.3596,8.71269,27.7674,10.7527,5.19821,9.62683,7.80593,10.4337,9.3899,14.2342,9.62683
Lrrc58,ENSMUSG00000034158.9,22.6184,13.6447,16.4991,14.7451,17.4104,7.64485,20.8823,10.9899,13.7773,27.4561,13.3688,9.42292,10.9899
Lrrc59,ENSMUSG00000020869.8,100.032,168.159,237.984,193.87,128.427,139.935,66.5318,145.08,154.127,93.6602,89.8371,119.801,145.08
Lrrc6,ENSMUSG00000022375.6,0,0,0,0.064686,0,0.033545,0,0,0,0,0.224466,0,0
Lrrc61,ENSMUSG00000073096.11,11.6787,3.92707,4.97487,3.87335,14.4076,0,5.47886,1.40044,1.8652,4.65112,16.7318,12.332,1.40044
Lrrc63,ENSMUSG00000021997.4,0,0,0,0,0,0,0,0,0,0,0.152201,0.135987,0
Lrrc66,ENSMUSG00000067206.3,0.025072,0,0,0,0,1.06598,0,1.2027,0,0,0.023599,0.026346,1.2027
Lrrc69,ENSMUSG00000023151.9,0,0,0,0,0.212006,0,0.066115,0,0.065859,0.064476,0.205838,0,0
Lrrc7,ENSMUSG00000028176.13,0,0,0.06125,0,0,0,0,0,0,0,0,0,0
Lrrc71,ENSMUSG00000023084.11,0.018848,0.19646,0,0,0.020156,0.05049,0,0.078212,0.075646,0.133805,0,0,0.078212
Lrrc72,ENSMUSG00000020545.14,0,0,0,0,0,0.130384,0,0,0,0.136016,0,0,0
Lrrc73,ENSMUSG00000071073.5,5.10795,4.1073,2.05938,1.37362,1.30651,0.837468,0.48724,0.17755,0.83977,1.95041,0,0,0.17755
Lrrc74a,ENSMUSG00000059114.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrrc74b,ENSMUSG00000022759.15,0.073057,0,0.089436,0,0.424959,0.130703,0.035042,0.146226,0.071214,0.134016,1.17157,0,0.146226
Lrrc75a,ENSMUSG00000046417.14,1.92219,22.7426,22.058,1.44665,38.1386,3.14643,16.1417,7.2251,5.37916,13.9913,13.7831,11.3969,7.2251
Lrrc75b,ENSMUSG00000046807.10,6.75462,0.228253,7.15023,0.167931,15.0811,0.058013,0.944825,0.018467,0.072782,12.5105,0.950066,0,0.018467
Lrrc8a,ENSMUSG00000007476.18,8.01613,18.5251,14.7283,10.535,10.271,2.57414,13.6218,5.79745,7.65606,6.09316,5.2301,10.1812,5.79745
Lrrc8b,ENSMUSG00000070639.5,9.81647,2.16561,22.7314,9.41626,9.33619,18.5086,26.4148,12.4465,2.54714,10.2352,3.76406,6.22128,12.4465
Lrrc8c,ENSMUSG00000054720.12,5.16106,5.56926,14.595,1.17087,4.03705,17.6142,17.0657,3.63402,7.90767,12.615,3.67642,9.99425,3.63402
Lrrc8d,ENSMUSG00000046079.16,29.9118,8.67691,36.7782,27.6735,28.4372,34.2923,49.4704,22.6274,19.2771,22.7903,12.895,32.7392,22.6274
Lrrc8e,ENSMUSG00000046589.7,0.039272,0.104125,12.3966,2.95564,0.369606,0.109144,3.44475,0.131778,2.9948,0.304004,1.54838,0.105828,0.131778
Lrrc9,ENSMUSG00000021090.16,1.43887,0,0,1.19163,0,0,0,0,0,0,2.37233,0.021881,0
Lrrcc1,ENSMUSG00000027550.14,10.177,6.4558,19.7541,6.06149,18.4265,15.8414,8.13814,16.3592,9.25282,4.63006,5.31249,19.3767,16.3592
Lrrd1,ENSMUSG00000040367.2,0.109662,0.363951,0.037143,0.022279,0.109278,0.092395,0.030571,0,0.024712,0,0.051724,0.028681,0
Lrrfip1,ENSMUSG00000026305.15,0.020703,61.4517,71.929,96.2377,72.5483,21.4785,113.822,89.3775,84.992,1.50192,27.7049,84.6083,89.3775
Lrrfip2,ENSMUSG00000032497.19,50.2023,31.1224,55.423,37.7401,51.0266,17.4183,54.6937,17.6571,47.5617,71.7634,45.4979,79.3189,17.6571
Lrriq1,ENSMUSG00000019892.13,0,0,0.398162,0,0.100306,0,0,0,0,0,0,0,0
Lrriq3,ENSMUSG00000028182.14,2.23569,0.772283,0.82802,0.119971,3.4407,0.691017,0.236182,0.1898,0.626762,0.508514,1.16061,0.777121,0.1898
Lrriq4,ENSMUSG00000027703.16,0.044069,0,0,0,0,0,0,0,0,0,0,0,0
Lrrk1,ENSMUSG00000015133.17,0,18.1337,12.9667,46.1434,11.0704,0.049712,15.7174,6.23568,17.9397,2.35273,0.15695,4.48253,6.23568
Lrrk2,ENSMUSG00000036273.15,27.0678,15.6857,4.88842,0.892894,6.71432,0.286364,18.8363,0,17.4191,0,4.69185,9.38636,0
Lrrn1,ENSMUSG00000034648.9,1.55939,0,0,0.035117,0,0,0,0,0,0,23.0517,0,0
Lrrn2,ENSMUSG00000026443.3,0,0,0,0,0,0,0,0,0,3.20087,0.422456,0,0
Lrrn3,ENSMUSG00000036295.5,1.34487,1.48662,0.095557,0,0.220225,0,0.205372,0,0.854441,44.8482,0.124274,0,0
Lrrn4,ENSMUSG00000043110.2,0.020295,0.021929,0,0,0.02139,0.072661,0.077864,0,0,4.71527,4.89646,0,0
Lrrn4cl,ENSMUSG00000071656.7,3.62698,31.3995,1.87938,0.726153,12.0193,0.928775,1.21075,0.891424,8.1437,2.47187,1.48764,0.525244,0.891424
Lrrtm1,ENSMUSG00000060780.2,0.122469,0,0,0,0,0,0,0,0,0,0.035408,0,0
Lrrtm2,ENSMUSG00000071862.3,0.081567,0,0,0,0,0.036331,0.075163,0,0.038848,0,0,0,0
Lrrtm3,ENSMUSG00000042846.8,0,0,0.04722,0,0,0,0.269941,0,0,0,0.038368,0,0
Lrrtm4,ENSMUSG00000052581.13,0,0,0,0,0.052966,0,0,0,0,0,0.088965,0,0
Lrsam1,ENSMUSG00000026792.16,6.25235,8.5025,9.46815,5.45233,9.9133,3.99704,3.90773,3.31462,7.37753,25.0209,8.33896,4.9726,3.31462
Lrtm1,ENSMUSG00000045776.3,0,0,0,0,0,0,0.047892,0,0,0,0,0,0
Lrtm2,ENSMUSG00000055003.14,1.40767,0,0.384386,4.34255,0.33712,0,0,0.176867,0.042474,0.494762,2.79314,0,0.176867
Lrwd1,ENSMUSG00000029703.10,13.5366,14.7997,53.1581,16.0993,12.2992,34.4301,16.3382,55.5159,26.8592,19.5273,32.2297,15.3137,55.5159
Lsamp,ENSMUSG00000061080.11,0.161467,0,0,0,0,0,0,0,0,0.723411,0.173498,0,0
Lsg1,ENSMUSG00000022538.20,36.6943,36.6203,34.0026,18.7243,23.934,23.9323,21.285,41.5288,22.2932,26.0672,23.7633,12.6962,41.5288
Lsm1,ENSMUSG00000037296.7,16.0024,16.7939,24.3495,11.2718,11.5107,17.0195,9.80954,12.4389,15.9116,13.1458,8.41683,7.97817,12.4389
Lsm10,ENSMUSG00000050188.8,46.2227,22.6957,41.2355,19.304,27.2825,43.8177,27.4295,48.7501,32.3416,26.1616,23.3574,23.5819,48.7501
Lsm11,ENSMUSG00000044847.13,2.58027,1.21133,3.67984,1.51102,2.6792,3.25061,2.38289,3.39092,2.21254,6.39664,6.3601,2.88755,3.39092
Lsm12,ENSMUSG00000020922.11,32.3766,31.0336,68.7382,41.6704,44.7908,31.8114,36.3527,49.7892,42.0396,33.955,60.7791,30.4583,49.7892
Lsm14a,ENSMUSG00000066568.12,44.8791,55.8493,65.3101,61.4359,54.5461,69.315,69.7821,66.9006,39.3364,34.1184,45.6005,65.2505,66.9006
Lsm14b,ENSMUSG00000039108.14,57.1983,41.6041,52.3982,44.0697,44.9959,33.5857,60.1681,61.8497,42.2377,49.7993,46.5046,33.8784,61.8497
Lsm2,ENSMUSG00000007050.17,116.054,49.1252,102.535,73.4618,41.5823,64.3697,47.1614,155.673,84.631,25.7628,85.2473,62.7632,155.673
Lsm3,ENSMUSG00000034192.5,274.865,65.617,202.743,199.731,149.586,161.731,90.145,278.46,99.1775,61.8033,252.832,119.458,278.46
Lsm4,ENSMUSG00000031848.15,123.638,61.7269,117.807,67.2251,51.3833,129.656,49.8841,61.523,85.7784,69.3852,113.295,38.3316,61.523
Lsm5,ENSMUSG00000091625.8,188.973,45.8212,115.786,148.481,160.164,236.462,90.869,164.624,144.259,70.0848,106.739,124.428,164.624
Lsm6,ENSMUSG00000031683.16,135.964,80.2346,112.935,94.7872,53.333,141.513,49.9685,125.397,68.8174,45.4481,83.1817,40.2356,125.397
Lsm7,ENSMUSG00000035215.9,225.494,93.4581,236.93,100.782,103.607,134.354,98.4767,213.532,227.772,290.909,126.671,63.1705,213.532
Lsm8,ENSMUSG00000044155.11,167.168,44.7844,126.465,172.671,112.231,185.078,92.1204,94.9552,111.332,42.0995,69.9576,122.277,94.9552
Lsmem1,ENSMUSG00000071342.5,0.207123,0,0,0,0,0.122951,0,0.07811,0.06567,0,0,0,0.07811
Lsmem2,ENSMUSG00000103409.2,0.057241,0,0,0.09865,5.12165,0.051157,0.493966,0,0.10934,0,0.39854,0,0
Lsp1,ENSMUSG00000018819.10,0.058409,31.1434,5.26433,0,4.17366,4.29469,5.61982,1.0395,5.42635,3.81782,7.90688,846.339,1.0395
Lsr,ENSMUSG00000001247.16,0,0.041862,65.5681,199.936,0.172266,0.036854,0,0.511908,0,0,58.5645,68.1204,0.511908
Lss,ENSMUSG00000033105.12,46.3079,18.6931,26.2724,39.8733,9.64753,13.5451,13.5237,57.0655,9.81651,31.9839,14.195,9.73004,57.0655
Lst1,ENSMUSG00000073412.6,0.851698,1.62094,2.87262,0.502859,4.32153,3.49058,0.553575,136.939,0.273619,1.61239,0.287973,664.645,136.939
Lta,ENSMUSG00000024402.5,0.058982,0.319612,0.382634,0.102002,0.312447,4.26565,0,0.808048,0.056509,0.77852,0.420586,1.71359,0.808048
Lta4h,ENSMUSG00000015889.8,60.2748,63.9411,92.4494,58.707,108.993,78.7778,117.26,117.009,98.0665,64.829,40.3258,42.0269,117.009
Ltb,ENSMUSG00000024399.5,0.216423,0.077953,0.357475,0,0,11.9215,0,0.816908,0.486061,0,0.193982,2.54511,0.816908
Ltb4r1,ENSMUSG00000046908.5,0,0,0.071686,0,0,0.209633,0,0.269432,0,0,0.118153,0,0.269432
Ltb4r2,ENSMUSG00000040432.5,0,0,0.069242,0,0,0,0,0,0,0,0.112503,0,0
Ltbp1,ENSMUSG00000001870.16,0,61.9318,17.7487,12.606,0.542369,0,34.9107,0,94.7993,0,9.98785,0.016985,0
Ltbp2,ENSMUSG00000002020.15,0,57.5836,0.405406,0.009845,0.024077,0.010203,0,0,0.729338,0.085699,0.068082,0.301857,0
Ltbp3,ENSMUSG00000024940.11,12.3533,90.9037,78.343,104.836,29.2551,0.051211,155.187,0.016303,113.462,9.47289,4.90276,0.170168,0.016303
Ltbp4,ENSMUSG00000040488.18,1.55811,46.657,18.041,2.04351,22.7091,1.04804,22.8576,0.64945,26.8335,27.6212,12.2325,1.34561,0.64945
Ltbr,ENSMUSG00000030339.7,44.1719,155.402,113.531,101.912,76.1692,0,51.4326,0,44.3719,40.345,18.2016,56.5258,0
Ltc4s,ENSMUSG00000020377.15,0,13.8536,0,0.422629,0,0,0,0,6.41399,0,0,14.3553,0
Ltf,ENSMUSG00000032496.7,0,0,0,0,0,0,0,0,0,0,0,0,0
Ltk,ENSMUSG00000027297.14,0,0,11.7886,0.360578,0,4.46927,0,7.46814,0.033305,20.715,2.35328,0,7.46814
Ltn1,ENSMUSG00000052299.9,20.4954,11.3329,22.6813,14.7491,16.7977,15.7588,14.147,25.0266,13.1777,17.3506,10.7219,9.96327,25.0266
LTO1,ENSMUSG00000031072.14,14.7755,13.8008,10.872,22.7955,18.7896,7.83924,8.84181,17.8345,6.08295,9.63486,6.19048,8.9274,17.8345
Ltv1,ENSMUSG00000019814.5,43.8243,24.9422,55.0149,31.935,46.2076,49.8989,35.9322,43.8124,28.4949,35.6766,50.717,25.3573,43.8124
Luc7l,ENSMUSG00000024188.16,34.5083,23.8239,58.3457,33.9896,24.3982,46.7817,20.2759,37.2027,29.3334,37.5078,40.4328,14.5735,37.2027
Luc7l2,ENSMUSG00000029823.16,191.27,53.3133,110.193,94.4562,99.2913,105.545,62.9994,122.738,81.9871,79.6474,109.46,68.1736,122.738
Luc7l3,ENSMUSG00000020863.15,89.8782,44.8249,96.9342,95.8659,45.7325,84.7274,41.4591,107.652,60.6554,39.0365,84.2591,43.4,107.652
Lum,ENSMUSG00000036446.5,0,7.70269,0.077173,0,0,0,0,0,8.15565,0,0,0,0
Lurap1,ENSMUSG00000028701.4,1.04401,1.13372,4.37458,0.704915,1.90062,0.034606,1.90686,0,1.65889,0.749162,0.861924,0,0
Lurap1l,ENSMUSG00000048706.3,3.8671,27.5361,6.71479,31.6036,2.2593,0,14.2994,0,1.27697,5.06182,3.1245,0,0
Luzp1,ENSMUSG00000001089.14,34.3172,18.7269,27.2047,16.442,16.706,0,12.7865,16.7066,10.9998,20.3103,15.7855,3.40518,16.7066
Luzp2,ENSMUSG00000063297.7,13.6461,0,0.049481,0,0,0,0,0,0,0,0.015109,0,0
Lvrn,ENSMUSG00000024481.5,0,0.814734,0.226957,0.025591,0,0.013263,0.085341,0.03381,0.474278,0.069982,0,0.016474,0.03381
Lxn,ENSMUSG00000047557.2,0,71.4964,45.4264,0,33.0285,17.0391,63.3587,53.0851,17.19,0,1.50174,51.6312,53.0851
Ly6c1,ENSMUSG00000079018.10,0,107.024,7.99932,2.30498,0,28.2814,112.328,11.2016,77.4978,0.100082,0,0,11.2016
Ly6d,ENSMUSG00000034634.7,0,0,0,0,0,0,0,0.141257,0.118796,0,0.37236,0,0.141257
Ly6e,ENSMUSG00000022587.14,87.5044,855.985,701.725,1040.62,0,1601.49,2.05026,2320.91,603.933,0,132.966,759.458,2320.91
Ly6f,ENSMUSG00000022583.12,0,1.44876,0,1.40074,0,0.742663,0,0,0,0,0.907375,0,0
Ly6g,ENSMUSG00000022582.4,0,0,0,0,0,0,0,0.527261,0.217814,0,0.100147,0.205757,0.527261
Ly6g2,ENSMUSG00000047728.13,0,0.129889,0,43.8337,0,0,0,0,0,0,0.054912,0,0
Ly6g5b,ENSMUSG00000043807.6,1.0654,0.9736,0.202779,0.213464,0.174068,0.843414,0.078515,1.40009,0.749671,0.466498,0.569948,0.553009,1.40009
Ly6g5c,ENSMUSG00000034482.2,0,0,0,0,32.9417,0,0,0,0,0,0,0,0
Ly6g6c,ENSMUSG00000092586.8,0,0,0,0,0,0.149167,0.24434,0,0,0.276193,0.684461,0.184164,0
Ly6g6d,ENSMUSG00000073413.9,0,0,0,0,1.40588,0,0,0,0,0.706431,0,1.04597,0
Ly6g6e,ENSMUSG00000013766.11,0,0,0,0,0,0,0,0.083781,0,0,0.240985,0,0.083781
Ly6g6f,ENSMUSG00000034923.9,0,0,0,0,0.078008,0.066019,0,0.083866,0,0.069031,0.073474,0,0.083866
Ly6g6g,ENSMUSG00000101026.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ly6h,ENSMUSG00000022577.17,0.191227,0,0.033676,0.070639,0.028817,0.024414,0.052364,0.248585,0.026118,0.178977,2.80322,0,0.248585
Ly6k,ENSMUSG00000044678.11,0,0,0,0,0,0,0,0,0,0,0,0,0
Ly6l,ENSMUSG00000093626.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ly6m,ENSMUSG00000063522.5,0.362634,0.066152,0.108098,0.175257,0.157143,0.802819,0.08413,0.327286,0.080747,0.159024,0,0.467014,0.327286
Ly75,ENSMUSG00000026980.15,0.811538,9.93928,29.1664,9.7461,3.24275,1.62121,5.91731,0.016362,5.91315,8.47174,9.05271,0.254059,0.016362
Ly86,ENSMUSG00000021423.6,0,0,0,0,0,0,0,0,0,0,0,139.807,0
Ly9,ENSMUSG00000004707.14,0,0,0,0,0,29.3335,0,0,1.43065,0,0,0,0
